"","field1","Game_id","Person_id","Team_id","First_Name","Last_Name","minutes","Field_Goals","Field_Goals_Attempted","Field_Goal_Percentage","Three_Pointers","Three_Pointers_Attempted","Three_Point_Percentage","Free_Throws","Free_Throws_Attempted","Free_Throw_Percentage","Offensive_Rebounds","Defensive_Rebounds","Assists","Personal_Fouls","Steals","Turnovers","Blocked_Shots","Points","location","outcome","season_id","vs_team_id","league_id","Technical_Fouls","Flagrant_Fouls","Ejections","Points_In_Paint","Fast_Break_Points","Triple_Doubles","Double_Doubles","actual_minutes","actual_seconds","Plus_Minus","Blocks_Against","PTS_OFF_TO","Second_Chance_PTS","Total_Rebounds","points_per_36","rebounds_per_36","assists_per_36","steals_per_36","blocks_per_36","br_url"
"3986",351916,21700150,1628388,1610612754,"TJ","Leaf",10,1,4,0.25,0,1,0,0,0,0,1,1,0,3,0,0,0,2,"H","L",2017,1610612740,0,0,0,0,0,0,0,0,10,7,1,0,2,0,2,7.2,7.2,0,0,0,"tj-leaf-1"
"3987",352108,21700159,1628388,1610612754,"TJ","Leaf",7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,"A","L",2017,1610612765,0,0,0,0,0,0,0,0,7,4,-8,0,0,0,1,0,5.142857143,0,0,0,"tj-leaf-1"
"3988",352360,21700171,1628388,1610612754,"TJ","Leaf",7,1,2,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,"A","W",2017,1610612741,0,0,0,0,2,0,0,0,6,46,-3,0,0,0,0,10.28571429,0,0,0,0,"tj-leaf-1"
"3989",352765,21700190,1628388,1610612754,"TJ","Leaf",19,3,5,0.6,2,3,0.667,1,2,0.5,0,1,0,1,0,1,1,9,"H","L",2017,1610612745,0,0,0,0,2,3,0,0,19,23,-5,0,0,0,1,17.05263158,1.894736842,0,0,0,"tj-leaf-1"
"3990",353140,21700208,1628388,1610612754,"TJ","Leaf",6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,"A","W",2017,1610612763,0,0,0,0,0,0,0,0,5,42,-1,0,0,0,0,18,0,0,0,0,"tj-leaf-1"
"3991",353327,21700217,1628388,1610612754,"TJ","Leaf",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","W",2017,1610612765,0,0,0,0,0,0,0,0,3,6,-4,0,0,0,0,0,0,0,0,0,"tj-leaf-1"
"3992",353734,21700235,1628388,1610612754,"TJ","Leaf",3,3,3,1,1,1,1,0,0,0,1,0,0,1,0,0,0,7,"A","W",2017,1610612748,0,0,0,0,2,0,0,0,3,2,-1,0,2,2,1,84,12,0,0,0,"tj-leaf-1"
"3993",354514,21700271,1628388,1610612754,"TJ","Leaf",7,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,"H","W",2017,1610612761,0,0,0,0,0,0,0,0,7,0,-11,0,0,0,3,0,15.42857143,0,5.142857143,0,"tj-leaf-1"
"3994",355326,21700308,1628388,1610612754,"TJ","Leaf",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"A","L",2017,1610612745,0,0,0,0,0,0,0,0,2,53,2,0,0,0,1,0,12,0,0,0,"tj-leaf-1"
"3995",355562,21700319,1628388,1610612754,"TJ","Leaf",4,2,3,0.667,0,0,0,0,0,0,2,0,0,0,0,0,0,4,"A","L",2017,1610612761,0,0,0,0,4,0,0,0,4,28,-8,1,0,4,2,36,18,0,0,9,"tj-leaf-1"
"3996",356008,21700340,1628388,1610612754,"TJ","Leaf",17,0,5,0,0,1,0,0,0,0,1,4,0,2,0,0,0,0,"H","W",2017,1610612752,0,0,0,0,0,0,0,0,16,37,1,0,0,0,5,0,10.58823529,0,0,0,"tj-leaf-1"
"3997",356303,21700354,1628388,1610612754,"TJ","Leaf",5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"H","W",2017,1610612741,0,0,0,0,0,0,0,0,5,4,-7,0,0,0,0,0,0,0,0,0,"tj-leaf-1"
"3998",356610,21700369,1628388,1610612754,"TJ","Leaf",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"H","W",2017,1610612739,0,0,0,0,0,0,0,0,3,29,2,0,0,0,0,0,0,0,12,0,"tj-leaf-1"
"3999",356970,21700387,1628388,1610612754,"TJ","Leaf",4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"H","W",2017,1610612743,0,0,0,0,0,0,0,0,4,16,-6,0,0,0,1,0,9,0,0,0,"tj-leaf-1"
"4000",357330,21700404,1628388,1610612754,"TJ","Leaf",4,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,3,"H","L",2017,1610612760,0,0,0,0,0,0,0,0,4,15,-4,0,0,0,1,27,9,0,0,0,"tj-leaf-1"
"4001",357643,21700419,1628388,1610612754,"TJ","Leaf",4,1,2,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,"H","L",2017,1610612765,0,0,0,0,2,0,0,0,3,47,-2,1,0,2,2,18,18,0,0,9,"tj-leaf-1"
"4002",358969,21700482,1628388,1610612754,"TJ","Leaf",5,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,"H","W",2017,1610612751,0,0,0,0,2,0,0,0,4,55,-4,0,2,2,2,14.4,14.4,7.2,0,0,"tj-leaf-1"
"4003",359307,21700498,1628388,1610612754,"TJ","Leaf",6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"A","L",2017,1610612765,0,0,0,0,0,0,0,0,6,17,0,0,0,0,1,0,6,0,0,0,"tj-leaf-1"
"4004",360147,21700538,1628388,1610612754,"TJ","Leaf",4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"H","L",2017,1610612750,0,0,0,0,0,0,0,0,3,47,7,0,0,0,1,0,9,0,0,0,"tj-leaf-1"
"4005",360645,21700561,1628388,1610612754,"TJ","Leaf",4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A","L",2017,1610612749,0,0,0,0,0,0,0,0,3,50,2,0,0,0,0,0,0,0,0,0,"tj-leaf-1"
"4006",361077,21700581,1628388,1610612754,"TJ","Leaf",20,6,6,1,3,3,1,0,0,0,2,4,0,1,0,1,0,15,"H","W",2017,1610612741,0,0,0,0,6,0,0,0,19,35,15,0,0,2,6,27,10.8,0,0,0,"tj-leaf-1"
"4007",361278,21700591,1628388,1610612754,"TJ","Leaf",16,2,4,0.5,0,1,0,0,0,0,1,0,0,5,0,0,0,4,"H","W",2017,1610612749,0,0,0,0,4,2,0,0,15,37,-1,0,2,2,1,9,2.25,0,0,0,"tj-leaf-1"
"4008",361549,21700604,1628388,1610612754,"TJ","Leaf",8,1,2,0.5,0,1,0,0,0,0,1,0,0,0,0,1,0,2,"H","L",2017,1610612748,0,0,0,0,2,0,0,0,8,29,1,0,0,2,1,9,4.5,0,0,0,"tj-leaf-1"
"4009",361875,21700619,1628388,1610612754,"TJ","Leaf",6,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"H","W",2017,1610612739,0,0,0,0,0,0,0,0,6,11,-2,0,0,0,0,0,0,0,0,0,"tj-leaf-1"
"4010",362220,21700636,1628388,1610612754,"TJ","Leaf",23,4,6,0.667,1,1,1,0,0,0,0,2,1,3,0,1,0,9,"A","W",2017,1610612756,0,0,0,0,6,2,0,0,23,19,4,0,0,0,2,14.08695652,3.130434783,1.565217391,0,0,"tj-leaf-1"
"4011",362460,21700647,1628388,1610612754,"TJ","Leaf",12,1,4,0.25,1,2,0.5,0,0,0,0,3,0,0,0,0,0,3,"A","W",2017,1610612762,0,0,0,0,0,0,0,0,12,22,0,0,0,0,3,9,9,0,0,0,"tj-leaf-1"
"4012",362853,21700666,1628388,1610612754,"TJ","Leaf",11,1,3,0.333,0,1,0,0,0,0,1,1,0,2,0,0,0,2,"A","L",2017,1610612757,0,0,0,0,0,0,0,0,10,58,-15,0,0,0,2,6.545454545,6.545454545,0,0,0,"tj-leaf-1"
"4013",362997,21700673,1628388,1610612754,"TJ","Leaf",9,1,2,0.5,0,1,0,1,1,1,0,0,0,2,0,0,1,3,"A","L",2017,1610612747,0,0,0,0,2,0,0,0,9,6,-5,0,3,0,0,12,0,0,0,0,"tj-leaf-1"
"4014",363274,21700686,1628388,1610612754,"TJ","Leaf",2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"A","W",2017,1610612759,0,0,0,0,0,0,0,0,2,15,0,0,0,0,1,0,18,0,0,0,"tj-leaf-1"
"4015",363628,21700703,1628388,1610612754,"TJ","Leaf",5,1,2,0.5,0,0,0,0,0,0,0,1,0,1,0,0,0,2,"H","W",2017,1610612756,0,0,0,0,2,2,0,0,4,36,-3,0,2,0,1,14.4,7.2,0,0,0,"tj-leaf-1"
"4016",364381,21700738,1628388,1610612754,"TJ","Leaf",12,1,1,1,0,0,0,2,2,1,0,3,0,0,0,0,0,4,"H","W",2017,1610612766,0,0,0,0,2,0,0,0,11,56,1,0,2,2,3,12,9,0,0,0,"tj-leaf-1"
"4017",364687,21700753,1628388,1610612754,"TJ","Leaf",5,1,2,0.5,1,2,0.5,0,0,0,0,0,0,0,0,0,0,3,"H","W",2017,1610612763,0,0,0,0,0,0,0,0,4,56,-4,0,0,0,0,21.6,0,0,0,0,"tj-leaf-1"
"4018",364975,21700766,1628388,1610612754,"TJ","Leaf",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"A","L",2017,1610612766,0,0,0,0,0,0,0,0,8,26,-7,0,0,0,0,0,0,4.5,0,0,"tj-leaf-1"
"4019",367266,21700874,1628388,1610612754,"TJ","Leaf",1,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,2,"H","W",2017,1610612737,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,72,0,0,0,0,"tj-leaf-1"
"4020",368490,21700932,1628388,1610612754,"TJ","Leaf",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"A","W",2017,1610612749,0,0,0,0,0,0,0,0,4,23,3,0,0,0,1,0,9,0,0,0,"tj-leaf-1"
"4021",368753,21700945,1628388,1610612754,"TJ","Leaf",5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"A","W",2017,1610612764,0,0,0,0,0,0,0,0,4,52,-3,0,0,0,1,0,7.2,0,0,0,"tj-leaf-1"
"4022",368878,21700951,1628388,1610612754,"TJ","Leaf",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"H","W",2017,1610612749,0,0,0,0,0,0,0,0,3,42,-2,0,0,0,1,0,9,0,0,0,"tj-leaf-1"
"4023",369184,21700965,1628388,1610612754,"TJ","Leaf",3,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,"H","L",2017,1610612762,0,0,0,0,0,0,0,0,3,27,0,0,0,0,2,0,24,0,0,0,"tj-leaf-1"
"4024",369458,21700978,1628388,1610612754,"TJ","Leaf",3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"H","W",2017,1610612737,0,0,0,0,0,0,0,0,2,32,0,0,0,0,2,0,24,0,0,0,"tj-leaf-1"
"4025",370670,21701035,1628388,1610612754,"TJ","Leaf",6,3,4,0.75,1,1,1,0,0,0,1,1,0,0,0,0,1,7,"A","L",2017,1610612764,0,0,0,0,4,0,0,0,5,37,7,0,2,2,2,42,12,0,0,0,"tj-leaf-1"
"4026",372587,21701127,1628388,1610612754,"TJ","Leaf",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"A","W",2017,1610612758,0,0,0,0,0,0,0,0,4,1,-6,0,0,0,1,0,9,0,0,0,"tj-leaf-1"
"4027",373594,21701175,1628388,1610612754,"TJ","Leaf",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"H","W",2017,1610612744,0,0,0,0,0,0,0,0,3,3,-2,0,0,0,1,0,12,0,0,0,"tj-leaf-1"
"4028",373850,21701187,1628388,1610612754,"TJ","Leaf",6,1,3,0.333,0,0,0,1,2,0.5,1,0,0,1,0,0,0,3,"A","L",2017,1610612761,0,0,0,0,2,0,0,0,6,22,0,0,0,0,1,18,6,0,0,0,"tj-leaf-1"
"4029",374402,21701213,1628388,1610612754,"TJ","Leaf",22,6,12,0.5,0,3,0,1,2,0.5,2,1,1,1,0,0,0,13,"H","L",2017,1610612766,0,0,0,0,8,0,0,0,21,38,-8,0,2,4,3,21.27272727,4.909090909,1.636363636,0,0,"tj-leaf-1"
"4030",394882,21800946,1629168,1610612737,"BJ","Johnson",19,4,4,1,3,3,1,0,0,0,0,2,0,0,1,1,0,11,"A","W",2018,1610612741,0,0,0,0,2,3,0,0,18,54,-2,0,0,0,2,20.84210526,3.789473684,0,1.894736842,0,"bj-johnson-1"
"4031",395034,21800953,1629168,1610612737,"BJ","Johnson",14,3,7,0.429,0,1,0,0,0,0,2,3,0,0,1,0,0,6,"A","L",2018,1610612748,0,0,0,0,4,4,0,0,13,39,-1,2,2,0,5,15.42857143,12.85714286,0,2.571428571,5.142857143,"bj-johnson-1"
"4032",395335,21800968,1629168,1610612737,"BJ","Johnson",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","L",2018,1610612759,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,"bj-johnson-1"
"4033",395736,21800987,1629168,1610612737,"BJ","Johnson",6,0,2,0,0,2,0,0,0,0,0,1,0,3,0,1,0,0,"H","L",2018,1610612751,0,0,0,0,0,0,0,0,5,39,-7,0,0,0,1,0,6,0,0,0,"bj-johnson-1"
"4034",396367,21801016,1629168,1610612737,"BJ","Johnson",4,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,"H","W",2018,1610612763,0,0,0,0,0,2,0,0,3,39,-6,0,2,0,0,18,0,0,0,0,"bj-johnson-1"
"4035",397290,21801060,1629168,1610612737,"BJ","Johnson",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"H","L",2018,1610612745,0,0,0,0,0,0,0,0,0,45,2,0,0,0,0,72,0,0,0,0,"bj-johnson-1"
"4036",400872,21801230,1629168,1610612758,"BJ","Johnson",6,1,2,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,2,"A","L",2018,1610612757,0,0,0,0,0,0,0,0,6,3,-2,0,2,0,0,12,0,0,0,0,"bj-johnson-1"
"4037",400889,40300101,2410,1610612754,"Fred","Jones",20,4,5,0.8,1,1,0.5,0,1,0,1,3,2,2,0,1,1,9,"H","W",2003,1610612738,0,0,0,0,0,0,0,0,20,0,-3,NA,0,0,4,16.2,7.2,3.6,0,0,"fred-jones-1"
"4038",400890,40300101,2412,1610612738,"Jiri","Welsch",30,3,7,0.429,0,1,0,0,0,0,0,6,4,3,0,1,0,6,"A","L",2003,1610612754,0,0,0,0,0,0,0,0,30,0,-15,NA,0,0,6,7.2,7.2,4.8,0,0,"jiri-welsch-1"
"4039",400909,40300102,2410,1610612754,"Fred","Jones",32,7,11,0.636,3,4,0.428,0,0,0,0,3,3,2,0,1,0,17,"H","W",2003,1610612738,0,0,0,0,0,0,0,0,32,0,22,NA,0,0,3,19.125,3.375,3.375,0,0,"fred-jones-1"
"4040",400910,40300102,2412,1610612738,"Jiri","Welsch",31,3,8,0.375,0,2,0,3,3,1,0,3,1,2,1,1,0,9,"A","L",2003,1610612754,0,0,0,0,0,0,0,0,31,0,-16,NA,0,0,3,10.4516129,3.483870968,1.161290323,1.161290323,0,"jiri-welsch-1"
"4041",400930,40300103,2410,1610612754,"Fred","Jones",28,2,5,0.4,1,2,0.333,0,0,0,1,5,4,3,1,0,0,5,"A","W",2003,1610612738,0,0,0,0,0,0,0,0,28,0,23,NA,0,0,6,6.428571429,7.714285714,5.142857143,1.285714286,0,"fred-jones-1"
"4042",400931,40300103,2412,1610612738,"Jiri","Welsch",21,2,4,0.5,1,1,0.5,6,6,1,0,2,3,1,1,2,0,11,"H","L",2003,1610612754,0,0,0,0,0,0,0,0,21,0,-11,NA,0,0,2,18.85714286,3.428571429,5.142857143,1.714285714,0,"jiri-welsch-1"
"4043",400948,40300104,2410,1610612754,"Fred","Jones",23,1,4,0.25,0,2,0,0,0,0,0,1,1,5,1,2,1,2,"A","W",2003,1610612738,0,0,0,0,0,0,0,0,23,0,2,NA,0,0,1,3.130434783,1.565217391,1.565217391,1.565217391,0,"fred-jones-1"
"4044",400949,40300104,2412,1610612738,"Jiri","Welsch",22,3,4,0.75,0,0,0,0,0,0,0,1,1,1,0,4,0,6,"H","L",2003,1610612754,0,0,0,0,0,0,0,0,22,0,-16,NA,0,0,1,9.818181818,1.636363636,1.636363636,0,0,"jiri-welsch-1"
"4045",400971,40300111,2421,1610612752,"Frank","Williams",9,0,1,0,0,1,0,1,2,0.5,0,0,1,3,0,2,0,1,"A","L",2003,1610612751,0,0,0,0,0,0,0,0,9,24,-8,NA,0,0,0,4,0,4,0,0,"frank-williams-1"
"4046",400972,40300111,2447,1610612751,"Tamar","Slay",3,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,"H","W",2003,1610612752,0,0,0,0,0,0,0,0,2,42,3,NA,0,0,0,24,0,0,0,0,"tamar-slay-1"
"4047",400993,40300112,2421,1610612752,"Frank","Williams",10,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"A","L",2003,1610612751,0,0,0,0,0,0,0,0,10,0,-7,NA,0,0,0,0,0,0,3.6,0,"frank-williams-1"
"4048",400994,40300112,2447,1610612751,"Tamar","Slay",2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"H","W",2003,1610612752,0,0,0,0,0,0,0,0,2,0,-4,NA,0,0,2,0,36,0,0,0,"tamar-slay-1"
"4049",401013,40300113,2421,1610612752,"Frank","Williams",23,2,9,0.222,2,5,0.285,1,2,0.5,1,0,0,5,2,1,0,7,"H","L",2003,1610612751,0,0,0,0,0,0,0,0,23,0,-5,NA,0,0,1,10.95652174,1.565217391,0,3.130434783,0,"frank-williams-1"
"4050",401032,40300114,2421,1610612752,"Frank","Williams",31,4,9,0.444,2,6,0.25,1,1,1,0,1,4,5,0,1,0,11,"H","L",2003,1610612751,0,1,0,0,0,0,0,0,31,0,1,NA,0,0,1,12.77419355,1.161290323,4.64516129,0,0,"frank-williams-1"
"4051",401053,40300121,2246,1610612765,"Mehmet","Okur",9,3,4,0.75,0,1,0,2,4,0.5,1,0,1,1,0,0,0,8,"H","W",2003,1610612749,0,0,0,0,0,0,0,0,9,0,-2,NA,0,0,1,32,4,4,0,0,"mehmet-okur-1"
"4052",401054,40300121,2409,1610612749,"Marcus","Haislip",3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"A","L",2003,1610612765,0,0,0,0,0,0,0,0,3,0,2,NA,0,0,1,24,12,0,0,0,"marcus-haislip-1"
"4053",401055,40300121,2419,1610612765,"Tayshaun","Prince",36,5,12,0.417,1,3,0.25,3,3,1,5,6,1,2,0,1,4,14,"H","W",2003,1610612749,0,0,0,0,0,0,0,1,36,0,24,NA,0,0,11,14,11,1,0,0,"tayshaun-prince-1"
"4054",401056,40300121,2429,1610612749,"Dan","Gadzuric",9,2,4,0.5,0,0,0,0,1,0,0,1,2,1,1,0,0,4,"A","L",2003,1610612765,0,0,0,0,0,0,0,0,9,0,-5,NA,0,0,1,16,4,8,4,0,"dan-gadzuric-1"
"4055",401075,40300122,2246,1610612765,"Mehmet","Okur",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"H","L",2003,1610612749,0,0,0,0,0,0,0,0,3,0,-5,NA,0,0,1,0,12,0,0,0,"mehmet-okur-1"
"4056",401076,40300122,2419,1610612765,"Tayshaun","Prince",28,5,10,0.5,1,3,0.25,5,5,1,2,4,2,3,2,0,2,16,"H","L",2003,1610612749,0,0,0,0,0,0,0,0,28,0,-8,NA,0,0,6,20.57142857,7.714285714,2.571428571,2.571428571,0,"tayshaun-prince-1"
"4057",401093,40300123,2246,1610612765,"Mehmet","Okur",11,3,4,0.75,0,0,0,1,2,0.5,1,3,0,0,0,1,0,7,"A","W",2003,1610612749,0,0,0,0,0,0,0,0,11,0,-4,NA,0,0,4,22.90909091,13.09090909,0,0,0,"mehmet-okur-1"
"4058",401094,40300123,2419,1610612765,"Tayshaun","Prince",44,6,11,0.545,1,3,0.25,3,3,1,2,6,1,3,1,2,4,16,"A","W",2003,1610612749,0,0,0,0,0,0,0,0,44,0,11,NA,0,0,8,13.09090909,6.545454545,0.818181818,0.818181818,0,"tayshaun-prince-1"
"4059",401112,40300124,2246,1610612765,"Mehmet","Okur",14,4,6,0.667,0,0,0,0,0,0,0,2,0,0,0,1,1,8,"A","W",2003,1610612749,0,0,0,0,0,0,0,0,14,0,1,NA,0,0,2,20.57142857,5.142857143,0,0,0,"mehmet-okur-1"
"4060",401113,40300124,2419,1610612765,"Tayshaun","Prince",37,8,11,0.727,1,3,0.25,0,0,0,1,3,3,4,1,1,1,17,"A","W",2003,1610612749,0,0,0,0,0,0,0,0,37,0,15,NA,0,0,4,16.54054054,3.891891892,2.918918919,0.972972973,0,"tayshaun-prince-1"
"4061",401129,40300125,2246,1610612765,"Mehmet","Okur",15,2,4,0.5,0,0,0,4,6,0.667,4,2,3,0,0,1,0,8,"H","W",2003,1610612749,0,0,0,0,0,0,0,0,15,0,2,NA,0,0,6,19.2,14.4,7.2,0,0,"mehmet-okur-1"
"4062",401130,40300125,2419,1610612765,"Tayshaun","Prince",41,11,15,0.733,0,1,0,2,4,0.5,3,6,8,2,2,1,0,24,"H","W",2003,1610612749,0,0,0,0,0,0,0,0,41,0,17,NA,0,0,9,21.07317073,7.902439024,7.024390244,1.756097561,0,"tayshaun-prince-1"
"4063",401148,40300131,2406,1610612748,"Caron","Butler",42,4,15,0.267,0,1,0,4,6,0.667,1,4,2,4,5,5,0,12,"H","W",2003,1610612740,0,0,0,0,0,0,0,0,42,0,11,NA,0,0,5,10.28571429,4.285714286,1.714285714,4.285714286,0,"caron-butler-1"
"4064",401149,40300131,2446,1610612748,"Rasual","Butler",3,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,"H","W",2003,1610612740,0,0,0,0,0,0,0,0,3,0,-6,NA,0,0,0,0,0,0,0,0,"rasual-butler-1"
"4065",401171,40300132,2406,1610612748,"Caron","Butler",41,7,15,0.467,0,1,0,4,4,1,2,7,0,3,3,3,0,18,"H","W",2003,1610612740,0,0,0,0,0,0,0,0,41,0,24,NA,0,0,9,15.80487805,7.902439024,0,2.634146341,0,"caron-butler-1"
"4066",401172,40300132,2446,1610612748,"Rasual","Butler",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"H","W",2003,1610612740,0,0,0,0,0,0,0,0,2,0,2,NA,0,0,1,36,18,0,0,0,"rasual-butler-1"
"4067",401189,40300133,2406,1610612748,"Caron","Butler",45,8,18,0.444,0,1,0,8,10,0.8,4,11,4,3,2,1,0,24,"A","L",2003,1610612740,0,0,0,0,0,0,0,1,45,0,-2,NA,0,0,15,19.2,12,3.2,1.6,0,"caron-butler-1"
"4068",401206,40300134,2406,1610612748,"Caron","Butler",35,3,11,0.273,0,2,0,1,2,0.5,0,7,2,3,1,2,0,7,"A","L",2003,1610612740,0,0,0,0,0,0,0,0,35,0,-2,NA,0,0,7,7.2,7.2,2.057142857,1.028571429,0,"caron-butler-1"
"4069",401207,40300134,2446,1610612748,"Rasual","Butler",9,1,2,0.5,1,2,0.333,0,0,0,0,1,0,3,0,0,0,3,"A","L",2003,1610612740,0,0,0,0,0,0,0,0,9,0,-8,NA,0,0,1,12,4,0,0,0,"rasual-butler-1"
"4070",401225,40300135,2406,1610612748,"Caron","Butler",33,1,6,0.167,0,0,0,3,4,0.75,4,7,4,3,4,2,2,5,"H","W",2003,1610612740,0,0,0,0,0,0,0,0,33,0,3,NA,0,0,11,5.454545455,12,4.363636364,4.363636364,0,"caron-butler-1"
"4071",401226,40300135,2446,1610612748,"Rasual","Butler",15,2,5,0.4,1,2,0.333,0,0,0,0,3,0,2,0,0,0,5,"H","W",2003,1610612740,0,0,0,0,0,0,0,0,15,0,1,NA,0,0,3,12,7.2,0,0,0,"rasual-butler-1"
"4072",401243,40300136,2406,1610612748,"Caron","Butler",35,7,14,0.5,0,0,0,0,1,0,1,7,1,3,3,3,0,14,"A","L",2003,1610612740,0,0,0,0,6,0,0,0,34,31,-1,NA,0,0,8,14.4,8.228571429,1.028571429,3.085714286,0,"caron-butler-1"
"4073",401244,40300136,2446,1610612748,"Rasual","Butler",9,0,5,0,0,3,0,0,0,0,0,2,1,1,0,0,0,0,"A","L",2003,1610612740,0,0,0,0,0,0,0,0,8,44,5,NA,0,0,2,0,8,4,0,0,"rasual-butler-1"
"4074",401263,40300137,2406,1610612748,"Caron","Butler",41,10,18,0.556,0,0,0,3,6,0.5,2,7,2,3,2,0,0,23,"H","W",2003,1610612740,0,0,0,0,0,0,0,0,41,0,6,NA,0,0,9,20.19512195,7.902439024,1.756097561,1.756097561,0,"caron-butler-1"
"4075",401289,40300141,2403,1610612743,"Nene","Hilario",32,2,8,0.25,0,0,0,0,0,0,3,4,4,4,2,1,2,4,"A","L",2003,1610612750,0,0,0,0,2,0,0,0,31,59,-18,NA,0,0,7,4.5,7.875,4.5,2.25,0,"nene-hilario-1"
"4076",401313,40300142,2403,1610612743,"Nene","Hilario",25,2,6,0.333,0,0,0,4,8,0.5,4,1,3,5,1,0,0,8,"A","L",2003,1610612750,0,0,0,0,0,0,0,0,25,0,1,NA,0,0,5,11.52,7.2,4.32,1.44,0,"nene-hilario-1"
"4077",401337,40300143,2403,1610612743,"Nene","Hilario",24,7,8,0.875,0,0,0,0,1,0,0,3,4,4,1,3,0,14,"H","W",2003,1610612750,0,0,0,0,0,0,0,0,24,0,15,NA,0,0,3,21,4.5,6,1.5,0,"nene-hilario-1"
"4078",401357,40300144,2403,1610612743,"Nene","Hilario",30,4,10,0.4,0,0,0,3,4,0.75,4,4,2,5,1,2,0,11,"H","L",2003,1610612750,0,0,0,0,0,0,0,0,30,0,-8,NA,0,0,8,13.2,9.6,2.4,1.2,0,"nene-hilario-1"
"4079",401378,40300145,2403,1610612743,"Nene","Hilario",21,1,4,0.25,0,0,0,0,0,0,1,1,2,4,0,3,1,2,"A","L",2003,1610612750,0,0,1,0,2,0,0,0,21,7,-24,0,0,0,2,3.428571429,3.428571429,3.428571429,0,0,"nene-hilario-1"
"4080",401395,40300151,2397,1610612745,"Ming","Yao",37,4,11,0.364,0,0,0,2,2,1,3,8,3,6,0,2,1,10,"A","L",2003,1610612747,0,0,0,0,0,0,0,1,37,0,-5,NA,0,0,11,9.72972973,10.7027027,2.918918919,0,0,"ming-yao-1"
"4081",401396,40300151,2411,1610612745,"Bostjan","Nachbar",5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A","L",2003,1610612747,0,0,0,0,0,0,0,0,5,0,-1,NA,0,0,0,0,0,0,0,0,"bostjan-nachbar-1"
"4082",401397,40300151,2416,1610612747,"Kareem","Rush",22,2,3,0.667,2,3,0.4,0,0,0,0,0,1,2,0,0,1,6,"H","W",2003,1610612745,0,0,0,0,0,0,0,0,22,0,1,NA,0,0,0,9.818181818,0,1.636363636,0,0,"kareem-rush-1"
"4083",401416,40300152,2366,1610612745,"Mike","Wilks",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"A","L",2003,1610612747,0,0,0,0,0,0,0,0,2,0,2,NA,0,0,0,0,0,18,0,0,"mike-wilks-1"
"4084",401417,40300152,2397,1610612745,"Ming","Yao",40,8,19,0.421,0,0,0,5,7,0.714,1,3,3,1,0,4,1,21,"A","L",2003,1610612747,0,0,0,0,0,0,0,0,40,0,-9,NA,0,0,4,18.9,3.6,2.7,0,0,"ming-yao-1"
