"br_url","Month","Minutes","Points","Rebounds","Assists","Steals","Turnovers","Blocks","First","Last","PlayerIndex","CollegeGames","CollegeMinutes","Pts36","Ast36","Reb36","Stl36","TO36","Blk36","CollegeMPG"
"tony-wroten-1",4,20,9,3,2,1,2,0,"Tony","Wroten",677.0000000000001,35,1060,16.2,3.6,5.3999999999999995,1.8,3.6,0,30.285714285714285
"tony-wroten-1",5,11,2,2,1,1,1,0,"Tony","Wroten",677,35,1060,6.545454545454546,3.272727272727273,6.545454545454546,3.272727272727273,3.272727272727273,0,30.285714285714285
"tony-wroten-1",11,8,0,1,0,1,0,0,"Tony","Wroten",677,35,1060,0,0,4.5,4.5,0,0,30.285714285714285
"tornike-shengelia-1",1,14,8,3,1,1,2,0,"Tornike","Shengelia",,,,20.57142857142857,2.571428571428571,7.7142857142857135,2.571428571428571,5.142857142857142,0,
"tornike-shengelia-1",3,10,1,3,0,1,2,0,"Tornike","Shengelia",,,,3.6,0,10.799999999999999,3.6,7.2,0,
"tornike-shengelia-1",4,29,11,11,0,1,1,1,"Tornike","Shengelia",,,,13.655172413793103,0,13.655172413793103,1.2413793103448276,1.2413793103448276,1.2413793103448276,
"tornike-shengelia-1",11,20,8,1,0,0,2,0,"Tornike","Shengelia",,,,14.4,0,1.8,0,3.6,0,
"tornike-shengelia-1",12,20,2,5,2,0,4,0,"Tornike","Shengelia",,,,3.6,3.6,9,0,7.2,0,
"torraye-braggs-1",1,22,6,5,1,0,1,0,"Torraye","Braggs",11,58.99999999999999,1823,9.818181818181817,1.6363636363636365,8.181818181818182,0,1.6363636363636365,0,30.898305084745765
"torraye-braggs-1",10,16,6,6,1,0,0,0,"Torraye","Braggs",11,59,1823,13.5,2.25,13.5,0,0,0,30.89830508474576
"torraye-braggs-1",11,113,28,28,5,4,12,2,"Torraye","Braggs",10.999999999999998,59,1822.9999999999995,8.920353982300885,1.592920353982301,8.920353982300885,1.2743362831858407,3.823008849557522,0.6371681415929203,30.898305084745754
"torrey-craig-1",1,150,37,27,3,5,3,2,"Torrey","Craig",1004.9999999999998,131,4060.999999999999,8.88,0.72,6.4799999999999995,1.2,0.72,0.48000000000000004,30.999999999999993
"torrey-craig-1",2,114,33,23,4,0,2,1,"Torrey","Craig",1005,131,4061,10.421052631578949,1.263157894736842,7.263157894736842,0,0.631578947368421,0.3157894736842105,31
"torrey-craig-1",3,113,43,31,4,1,3,2,"Torrey","Craig",1004.9999999999999,131,4061,13.699115044247787,1.2743362831858407,9.876106194690266,0.3185840707964602,0.9557522123893805,0.6371681415929203,31
"torrey-craig-1",4,96,9,18,4,3,6,7,"Torrey","Craig",1005,131,4061,3.375,1.5,6.75,1.125,2.25,2.625,31
"torrey-craig-1",11,6,0,1,0,0,0,0,"Torrey","Craig",1005,131,4061,0,0,6,0,0,0,31
"torrey-craig-1",12,149,41,27,10,3,6,3,"Torrey","Craig",1004.9999999999999,131,4061,9.906040268456376,2.4161073825503356,6.523489932885906,0.7248322147651006,1.4496644295302012,0.7248322147651006,31
"trae-young-1",1,436,262,52,101,14,57,2,"Trae","Young",1179.9999999999998,32,1131.9999999999998,21.633027522935777,8.339449541284404,4.293577981651376,1.1559633027522938,4.706422018348624,0.1651376146788991,35.37499999999999
"trae-young-1",2,405,280,51,111,8,40,1,"Trae","Young",1179.9999999999998,32,1131.9999999999998,24.888888888888886,9.866666666666667,4.533333333333333,0.7111111111111111,3.5555555555555554,0.08888888888888889,35.37499999999999
"trae-young-1",3,483,351,74,140,13,56,2,"Trae","Young",1179.9999999999998,32,1131.9999999999998,26.161490683229815,10.434782608695652,5.515527950310559,0.968944099378882,4.173913043478261,0.14906832298136646,35.37499999999999
"trae-young-1",4,124,93,20,35,7,10,0,"Trae","Young",1180,32,1132,27,10.161290322580646,5.806451612903226,2.032258064516129,2.903225806451613,0,35.375
"trae-young-1",10,220,134,20,46,4,21,2,"Trae","Young",1180,32,1132,21.92727272727273,7.5272727272727264,3.272727272727273,0.6545454545454545,3.4363636363636365,0.32727272727272727,35.375
"trae-young-1",11,451,224,49,129,12,67,6,"Trae","Young",1179.9999999999998,32,1131.9999999999998,17.88026607538803,10.297117516629712,3.9113082039911307,0.9578713968957872,5.348115299334811,0.4789356984478936,35.37499999999999
"trae-young-1",12,384,205,35,91,14,57,2,"Trae","Young",1179.9999999999998,32,1131.9999999999998,19.21875,8.53125,3.28125,1.3125,5.34375,0.1875,35.37499999999999
"travis-diener-1",1,136,53,17,12,5,7,0,"Travis","Diener",145,119.99999999999997,3767.9999999999995,14.029411764705882,3.1764705882352944,4.5,1.3235294117647058,1.852941176470588,0,31.400000000000002
"travis-diener-1",2,32,6,1,2,2,0,0,"Travis","Diener",145,120,3768,6.75,2.25,1.125,2.25,0,0,31.4
