"","pre_nba_group","pre_nba_group_str","MonthStr","MonthSegment","MonthBin","round","cbb_minutes","cbb_games","intl_game","intl_minutes","mean_gs","mean_gs_per_36","size","bin_date","draft_round","text"
"7047",5,"5 (INTL)","6 (Mar)",17,2,1,0,0,21,253,1.7,5.1,1,"11th-20th","1st round","Time: 6 (Mar)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 5.1"
"7048",5,"5 (INTL)","6 (Mar)",17,2,1,0,0,27,414,1.7,5.563636364,1,"11th-20th","1st round","Time: 6 (Mar)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 5.56"
"7049",5,"5 (INTL)","6 (Mar)",17,2,1,0,0,31,498,3,5.780952381,3,"11th-20th","1st round","Time: 6 (Mar)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 5.78"
"7050",5,"5 (INTL)","6 (Mar)",17,2,1,0,0,31,604,6.4,6.776470588,1,"11th-20th","1st round","Time: 6 (Mar)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 6.78"
"7051",5,"5 (INTL)","6 (Mar)",17,2,1,0,0,45,494,1.9,3.42,1,"11th-20th","1st round","Time: 6 (Mar)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 3.42"
"7052",5,"5 (INTL)","6 (Mar)",17,2,2,0,0,6,29,3.5,9.692307692,1,"11th-20th","2nd round","Time: 6 (Mar)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 9.69"
"7053",5,"5 (INTL)","6 (Mar)",17,2,2,0,0,6,160,3.55,8.0142857145,2,"11th-20th","2nd round","Time: 6 (Mar)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 8.01"
"7054",5,"5 (INTL)","6 (Mar)",17,2,2,0,0,12,69,2.6,4.7664335665,2,"11th-20th","2nd round","Time: 6 (Mar)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 4.77"
"7055",5,"5 (INTL)","6 (Mar)",17,2,2,0,0,18,134,5.6,11.2,1,"11th-20th","2nd round","Time: 6 (Mar)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 11.2"
"7056",5,"5 (INTL)","6 (Mar)",17,2,2,0,0,20,468,1.3,5.85,1,"11th-20th","2nd round","Time: 6 (Mar)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 5.85"
"7057",5,"5 (INTL)","6 (Mar)",17,2,2,0,0,20,544,3.65,9.985714285,2,"11th-20th","2nd round","Time: 6 (Mar)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 9.99"
"7058",5,"5 (INTL)","6 (Mar)",17,2,2,0,0,31,606,1.9,5.85,2,"11th-20th","2nd round","Time: 6 (Mar)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 5.85"
"7059",5,"5 (INTL)","6 (Mar)",17,2,2,0,0,33,491,3.1,6.900492611,3,"11th-20th","2nd round","Time: 6 (Mar)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 3
Avg. Game Score: 6.9"
"7060",5,"5 (INTL)","6 (Mar)",17,2,3,0,0,37,611,1,6,1,"11th-20th","Undrafted","Time: 6 (Mar)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 6"
"7061",5,"5 (INTL)","6 (Mar)",18,3,1,0,0,4,31,3.15,10.26,2,"21st-end of month","1st round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 10.26"
"7062",5,"5 (INTL)","6 (Mar)",18,3,1,0,0,10,295,7.9,9.174193548,1,"21st-end of month","1st round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 9.17"
"7063",5,"5 (INTL)","6 (Mar)",18,3,1,0,0,20,437,2.15,7.2,2,"21st-end of month","1st round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 7.2"
"7064",5,"5 (INTL)","6 (Mar)",18,3,1,0,0,21,253,1.1,5.657142857,1,"21st-end of month","1st round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 5.66"
"7065",5,"5 (INTL)","6 (Mar)",18,3,1,0,0,23,482,2.2,7.92,1,"21st-end of month","1st round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 7.92"
"7066",5,"5 (INTL)","6 (Mar)",18,3,1,0,0,26,584,0.8,3.2,1,"21st-end of month","1st round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 3.2"
"7067",5,"5 (INTL)","6 (Mar)",18,3,1,0,0,27,414,2.06666666666667,6.14264705866667,3,"21st-end of month","1st round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 6.14"
"7068",5,"5 (INTL)","6 (Mar)",18,3,1,0,0,31,498,4.4,6.42849729025,4,"21st-end of month","1st round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 6.43"
"7069",5,"5 (INTL)","6 (Mar)",18,3,1,0,0,31,604,9.86666666666667,10.5655583143333,3,"21st-end of month","1st round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 10.57"
"7070",5,"5 (INTL)","6 (Mar)",18,3,1,0,0,39,516,2.7,5.115789474,1,"21st-end of month","1st round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 5.12"
"7071",5,"5 (INTL)","6 (Mar)",18,3,1,0,0,40,386,0.3,5.4,1,"21st-end of month","1st round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 5.4"
"7072",5,"5 (INTL)","6 (Mar)",18,3,1,0,0,45,494,4.4,8.02675324533333,3,"21st-end of month","1st round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 8.03"
"7073",5,"5 (INTL)","6 (Mar)",18,3,2,0,0,6,29,3.86666666666667,7.335542718,3,"21st-end of month","2nd round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 3
Avg. Game Score: 7.34"
"7074",5,"5 (INTL)","6 (Mar)",18,3,2,0,0,12,69,2.55,8.9368421055,2,"21st-end of month","2nd round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 8.94"
"7075",5,"5 (INTL)","6 (Mar)",18,3,2,0,0,18,134,8.2,10.17931034,1,"21st-end of month","2nd round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 10.18"
"7076",5,"5 (INTL)","6 (Mar)",18,3,2,0,0,27,412,1.5,5.076923077,2,"21st-end of month","2nd round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 5.08"
"7077",5,"5 (INTL)","6 (Mar)",18,3,2,0,0,31,535,3.4,6.8,1,"21st-end of month","2nd round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 6.8"
"7078",5,"5 (INTL)","6 (Mar)",18,3,2,0,0,31,606,2.46666666666667,6.365837104,3,"21st-end of month","2nd round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 3
Avg. Game Score: 6.37"
"7079",5,"5 (INTL)","6 (Mar)",18,3,2,0,0,33,491,8.55,8.941034483,2,"21st-end of month","2nd round","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 8.94"
"7080",5,"5 (INTL)","6 (Mar)",18,3,3,0,0,37,611,1.9,7.5342857145,2,"21st-end of month","Undrafted","Time: 6 (Mar)	21st-end of month
Pre-NBA Group: 5 (INTL)
Draft Pos: Undrafted
Size: 2
Avg. Game Score: 7.53"
"7081",5,"5 (INTL)","7 (Apr)",19,1,1,0,0,4,31,1.5,5.4,1,"1st-10th","1st round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 5.4"
"7082",5,"5 (INTL)","7 (Apr)",19,1,1,0,0,10,86,3.45,4.7057142855,2,"1st-10th","1st round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 4.71"
"7083",5,"5 (INTL)","7 (Apr)",19,1,1,0,0,10,295,4.8,6.2068965515,2,"1st-10th","1st round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 6.21"
"7084",5,"5 (INTL)","7 (Apr)",19,1,1,0,0,21,253,7.4,11.02657343,2,"1st-10th","1st round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 11.03"
"7085",5,"5 (INTL)","7 (Apr)",19,1,1,0,0,26,584,4.9,8.6581235685,2,"1st-10th","1st round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 8.66"
"7086",5,"5 (INTL)","7 (Apr)",19,1,1,0,0,27,414,1.9,6.84,1,"1st-10th","1st round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 6.84"
"7087",5,"5 (INTL)","7 (Apr)",19,1,1,0,0,31,604,7.86666666666667,10.248099725,3,"1st-10th","1st round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 10.25"
"7088",5,"5 (INTL)","7 (Apr)",19,1,1,0,0,39,516,7.4,9.866666667,1,"1st-10th","1st round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 9.87"
"7089",5,"5 (INTL)","7 (Apr)",19,1,1,0,0,45,494,1.2,3.6,1,"1st-10th","1st round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 3.6"
"7090",5,"5 (INTL)","7 (Apr)",19,1,2,0,0,6,29,5.4,8.483333335,2,"1st-10th","2nd round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 8.48"
"7091",5,"5 (INTL)","7 (Apr)",19,1,2,0,0,6,160,1.3,6.9,2,"1st-10th","2nd round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 6.9"
"7092",5,"5 (INTL)","7 (Apr)",19,1,2,0,0,12,69,3.8,5.7,1,"1st-10th","2nd round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 5.7"
"7093",5,"5 (INTL)","7 (Apr)",19,1,2,0,0,18,134,1.5,5.2846153845,2,"1st-10th","2nd round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 5.28"
"7094",5,"5 (INTL)","7 (Apr)",19,1,2,0,0,20,468,0.3,5.4,1,"1st-10th","2nd round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 5.4"
"7095",5,"5 (INTL)","7 (Apr)",19,1,2,0,0,20,544,3.75,9.2625,2,"1st-10th","2nd round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 9.26"
"7096",5,"5 (INTL)","7 (Apr)",19,1,2,0,0,31,535,2.1,5.815384615,1,"1st-10th","2nd round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 5.82"
"7097",5,"5 (INTL)","7 (Apr)",19,1,2,0,0,31,606,2.75,8.68571428575,4,"1st-10th","2nd round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 4
Avg. Game Score: 8.69"
"7098",5,"5 (INTL)","7 (Apr)",19,1,2,0,0,33,491,6.225,8.27257030525,4,"1st-10th","2nd round","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 4
Avg. Game Score: 8.27"
"7099",5,"5 (INTL)","7 (Apr)",19,1,3,0,0,37,437,1.4,8.4,1,"1st-10th","Undrafted","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 8.4"
"7100",5,"5 (INTL)","7 (Apr)",19,1,3,0,0,37,611,4.8,11.52,1,"1st-10th","Undrafted","Time: 7 (Apr)	1st-10th
Pre-NBA Group: 5 (INTL)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 11.52"
"7101",5,"5 (INTL)","7 (Apr)",20,2,1,0,0,1,2,3,9.818181818,1,"11th-20th","1st round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 9.82"
"7102",5,"5 (INTL)","7 (Apr)",20,2,1,0,0,4,31,2.65,9.225,2,"11th-20th","1st round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 9.22"
"7103",5,"5 (INTL)","7 (Apr)",20,2,1,0,0,21,253,5.95,9.2127272725,2,"11th-20th","1st round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 9.21"
"7104",5,"5 (INTL)","7 (Apr)",20,2,1,0,0,23,482,5.6,9.7384615385,2,"11th-20th","1st round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 9.74"
"7105",5,"5 (INTL)","7 (Apr)",20,2,1,0,0,26,584,1.9,7.6,1,"11th-20th","1st round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 7.6"
"7106",5,"5 (INTL)","7 (Apr)",20,2,1,0,0,31,498,5.73333333333333,8.09047619033333,3,"11th-20th","1st round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 8.09"
"7107",5,"5 (INTL)","7 (Apr)",20,2,1,0,0,31,604,10,10.90909091,1,"11th-20th","1st round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 10.91"
"7108",5,"5 (INTL)","7 (Apr)",20,2,1,0,0,45,494,3.8,8.55,1,"11th-20th","1st round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 8.55"
"7109",5,"5 (INTL)","7 (Apr)",20,2,2,0,0,6,29,3.4,6.12,1,"11th-20th","2nd round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 6.12"
"7110",5,"5 (INTL)","7 (Apr)",20,2,2,0,0,6,160,1,6,1,"11th-20th","2nd round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 6"
"7111",5,"5 (INTL)","7 (Apr)",20,2,2,0,0,12,69,6.1,9.981818182,1,"11th-20th","2nd round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 9.98"
"7112",5,"5 (INTL)","7 (Apr)",20,2,2,0,0,18,134,0.75,3.6,2,"11th-20th","2nd round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 3.6"
"7113",5,"5 (INTL)","7 (Apr)",20,2,2,0,0,20,468,0.85,4.542857143,2,"11th-20th","2nd round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 4.54"
"7114",5,"5 (INTL)","7 (Apr)",20,2,2,0,0,20,544,5.15,8.828181818,2,"11th-20th","2nd round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 8.83"
"7115",5,"5 (INTL)","7 (Apr)",20,2,2,0,0,30,511,7.5,8.709677419,1,"11th-20th","2nd round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 8.71"
"7116",5,"5 (INTL)","7 (Apr)",20,2,2,0,0,31,535,2,12,1,"11th-20th","2nd round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 12"
"7117",5,"5 (INTL)","7 (Apr)",20,2,2,0,0,31,606,0.3,3.6,1,"11th-20th","2nd round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 3.6"
"7118",5,"5 (INTL)","7 (Apr)",20,2,2,0,0,33,491,3.5,5.727272727,1,"11th-20th","2nd round","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 5.73"
"7119",5,"5 (INTL)","7 (Apr)",20,2,3,0,0,36,548,1.2,4.32,1,"11th-20th","Undrafted","Time: 7 (Apr)	11th-20th
Pre-NBA Group: 5 (INTL)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 4.32"
"7120",6,"6 (INTL)","1 (Oct)",2,2,2,0,0,59,1168,0.9,4.05,1,"11th-20th","2nd round","Time: 1 (Oct)	11th-20th
Pre-NBA Group: 6 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 4.05"
"7121",6,"6 (INTL)","1 (Oct)",3,3,1,0,0,31,682,0.6,3.6,1,"21st-end of month","1st round","Time: 1 (Oct)	21st-end of month
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 3.6"
"7122",6,"6 (INTL)","1 (Oct)",3,3,1,0,0,55,1221,5,12,1,"21st-end of month","1st round","Time: 1 (Oct)	21st-end of month
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 12"
"7123",6,"6 (INTL)","1 (Oct)",3,3,1,0,0,59,1196,2.3,8.28,1,"21st-end of month","1st round","Time: 1 (Oct)	21st-end of month
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 8.28"
"7124",6,"6 (INTL)","1 (Oct)",3,3,1,0,0,70,890,4.45,8.7114130435,2,"21st-end of month","1st round","Time: 1 (Oct)	21st-end of month
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 8.71"
"7125",6,"6 (INTL)","1 (Oct)",3,3,1,0,0,95,1204,3.4,4.896,1,"21st-end of month","1st round","Time: 1 (Oct)	21st-end of month
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 4.9"
"7126",6,"6 (INTL)","1 (Oct)",3,3,2,0,0,24,754,2.75,4.6978021975,2,"21st-end of month","2nd round","Time: 1 (Oct)	21st-end of month
Pre-NBA Group: 6 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 4.7"
"7127",6,"6 (INTL)","1 (Oct)",3,3,2,0,0,59,1168,5.55,9.1714285715,2,"21st-end of month","2nd round","Time: 1 (Oct)	21st-end of month
Pre-NBA Group: 6 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 9.17"
"7128",6,"6 (INTL)","1 (Oct)",3,3,3,0,0,26,700,0.7,8.4,1,"21st-end of month","Undrafted","Time: 1 (Oct)	21st-end of month
Pre-NBA Group: 6 (INTL)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 8.4"
"7129",6,"6 (INTL)","1 (Oct)",3,3,3,0,0,34,931,6.5,10.63636364,1,"21st-end of month","Undrafted","Time: 1 (Oct)	21st-end of month
Pre-NBA Group: 6 (INTL)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 10.64"
"7130",6,"6 (INTL)","2 (Nov)",4,1,1,0,0,52,947,4.3,11.05714286,1,"1st-10th","1st round","Time: 2 (Nov)	1st-10th
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 11.06"
"7131",6,"6 (INTL)","2 (Nov)",4,1,1,0,0,60,1053,1.4,3.15,1,"1st-10th","1st round","Time: 2 (Nov)	1st-10th
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 3.15"
"7132",6,"6 (INTL)","2 (Nov)",4,1,1,0,0,61,689,2.5,6.481730769,2,"1st-10th","1st round","Time: 2 (Nov)	1st-10th
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 6.48"
"7133",6,"6 (INTL)","2 (Nov)",4,1,1,0,0,65,1100,5.65,9.54,2,"1st-10th","1st round","Time: 2 (Nov)	1st-10th
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 9.54"
"7134",6,"6 (INTL)","2 (Nov)",4,1,1,0,0,70,890,4.6,6.369230769,1,"1st-10th","1st round","Time: 2 (Nov)	1st-10th
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 6.37"
"7135",6,"6 (INTL)","2 (Nov)",4,1,1,0,0,95,1204,4.3,7.036363636,1,"1st-10th","1st round","Time: 2 (Nov)	1st-10th
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 1
Avg. Game Score: 7.04"
"7136",6,"6 (INTL)","2 (Nov)",4,1,2,0,0,40,788,3.8,8.583529412,2,"1st-10th","2nd round","Time: 2 (Nov)	1st-10th
Pre-NBA Group: 6 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 8.58"
"7137",6,"6 (INTL)","2 (Nov)",4,1,2,0,0,59,1168,1.4,3.6,1,"1st-10th","2nd round","Time: 2 (Nov)	1st-10th
Pre-NBA Group: 6 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 3.6"
"7138",6,"6 (INTL)","2 (Nov)",4,1,2,0,0,64,1155,3.35,9.18,2,"1st-10th","2nd round","Time: 2 (Nov)	1st-10th
Pre-NBA Group: 6 (INTL)
Draft Pos: 2nd round
Size: 2
Avg. Game Score: 9.18"
"7139",6,"6 (INTL)","2 (Nov)",4,1,3,0,0,34,931,2.3,5.914285714,1,"1st-10th","Undrafted","Time: 2 (Nov)	1st-10th
Pre-NBA Group: 6 (INTL)
Draft Pos: Undrafted
Size: 1
Avg. Game Score: 5.91"
"7140",6,"6 (INTL)","2 (Nov)",4,1,3,0,0,46,693,5.7,8.723076923,2,"1st-10th","Undrafted","Time: 2 (Nov)	1st-10th
Pre-NBA Group: 6 (INTL)
Draft Pos: Undrafted
Size: 2
Avg. Game Score: 8.72"
"7141",6,"6 (INTL)","2 (Nov)",5,2,1,0,0,31,682,3.05,9.385714285,2,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 9.39"
"7142",6,"6 (INTL)","2 (Nov)",5,2,1,0,0,52,947,3.675,7.08636554625,4,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 7.09"
"7143",6,"6 (INTL)","2 (Nov)",5,2,1,0,0,60,1053,1.75,7.95,2,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 7.95"
"7144",6,"6 (INTL)","2 (Nov)",5,2,1,0,0,61,689,5.15,7.822826087,2,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 7.82"
"7145",6,"6 (INTL)","2 (Nov)",5,2,1,0,0,63,960,3.5,7.0227272725,2,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 7.02"
"7146",6,"6 (INTL)","2 (Nov)",5,2,1,0,0,65,1100,1.3,6.12,2,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 2
Avg. Game Score: 6.12"
"7147",6,"6 (INTL)","2 (Nov)",5,2,1,0,0,70,890,3.5,6.170639386,3,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 3
Avg. Game Score: 6.17"
"7148",6,"6 (INTL)","2 (Nov)",5,2,1,0,0,95,1204,3.475,9.17511609875,4,"11th-20th","1st round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 6 (INTL)
Draft Pos: 1st round
Size: 4
Avg. Game Score: 9.18"
"7149",6,"6 (INTL)","2 (Nov)",5,2,2,0,0,24,754,9.1,9.36,1,"11th-20th","2nd round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 6 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 9.36"
"7150",6,"6 (INTL)","2 (Nov)",5,2,2,0,0,40,788,2.775,7.15714285725,4,"11th-20th","2nd round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 6 (INTL)
Draft Pos: 2nd round
Size: 4
Avg. Game Score: 7.16"
"7151",6,"6 (INTL)","2 (Nov)",5,2,2,0,0,59,1168,4.1,11.35384615,1,"11th-20th","2nd round","Time: 2 (Nov)	11th-20th
Pre-NBA Group: 6 (INTL)
Draft Pos: 2nd round
Size: 1
Avg. Game Score: 11.35"
